聆 apprehend
舲 small
苓 fungus
菱 Trapa
蔆 Trapa
蛉 sandfly
詅 to
軨 lattice
酃 district
醽 name
鈴 bell
陵 mound
零 remnant
霝 drops
靈 alert
鯪 pangolin
鴒 wagtail
齡 age
嶺 mountain
領 neck
令 cause
另 other
溜 slip
劉 surname)
懰 lovely
旒 tassel
榴 pomegranate
流 to
瀏 clear
琉 precious
留 leave
瘤 tumor
硫 sulfur
鎏 bessemerizing
鎦 lutecium
鏐 pure
飀 soughing
騮 horse
鶹 large
柳 willow
綹 skein
罶 creel
六 six
坴 clod
翏 sound
蹓 to
遛 to
陸 six
霤 dripping
餾 reheat
咯 indicating
隆 sound
嚨 throat
巃 steep
曨 bright
朧 rising
櫳 bar
瀧 torrential
瓏 tinkling
癃 infirmity
矓 hazy
礱 grind
窿 cavity
籠 basket
聾 deaf
蘢 Polygonum
躘 to
隆 grand
龍 dragon
儱 rude
壟 monopolize
攏 collect
隴 Gansu
哢 phonetic
弄 lane
衖 lane
摟 graft
僂 hunchback
嘍 subordinates
婁 star
樓 house
耬 sowing
蔞 Arthemisia
螻 molecricket
髏 skull
塿 small
嶁 mountain
摟 to
簍 deep
漏 funnel
瘺 fistula
鏤 engrave
陋 low
嘍 resentment)
嚕 grumble
壚 clay
廬 hut
櫨 capital
瀘 river
爐 stove
玈 black
盧 surname
籚 basket
纑 hempen
罏 earth
臚 belly
艫 bow
蘆 rush
轤 windlass
鑪 stove
顱 forehead
鱸 common
鸕 fishing
擄 take
櫓 sculling
氌 thick
滷 brine
磠 ammonium
艣 sculling
虜 take
鑥 lutetium
魯 crass
鹵 crass
僇 despise
彔 carve
戮 kill
淥 clear
漉 strain
潞 surname
琭 jade
璐 jade
甪 surname
盝 box
碌 laborious
磟 stone
祿 good
稑 earlyripening
穋 earlyripening
簏 box
簬 bamboo
籙 chart
菉 Arthraxon
蓼 luxuriant
蕗 leucacene
賂 bribe
路 surname
輅 chariot
轆 windlass
逯 surname
醁 name
錄 to
陸 surname
露 to
騄 horse
鯥 Pomatomus
鷺 heron
鹿 deer
麓 foot
櫚 palm
藘 madder
閭 gate
驢 donkey
侶 companion
呂 surname
屢 time
履 shoe
捋 stroke
旅 trip
梠 beam
漊 drizzle
穭 wild
縷 state
膂 backbone
褸 soiled
鋁 aluminum
嵂 rise
律 law
慮 anxiety
氯 chlorine
濾 to
率 rate
綠 green
膟 sacrificial
葎 Humulus
鑢 surname
掠 plunder
擽 tickle
略 plan
鋝 weight)
圞 round
孌 beautiful
孿 twins
巒 mountain
攣 twisted
欒 Koelreuteria
灤 name
臠 skinny
鑾 imperial
鸞 bird)
卵 ovum
亂 in
掄 whirl
侖 arrange
倫 human
圇 complete
崙 Koulkun
掄 select
淪 perish
綸 classify
論 Confucius)
輪 wheel
錀 metal
論 by
囉 fussy
捋 branch)
儸 smart
囉 subordinate
玀 name
籮 basket
羅 surname
蔂 carrying
蘿 radish
螺 screw
邏 logic
鑼 gong
騾 mule
瘰 scrofula
砢 a
臝 naked
蓏 plants
蠃 solitary
裸 naked
咯 cough
摞 pile
洛 surname
濼 name
犖 brindled
珞 neckornament
絡 netlike
纙 string
落 alight
雒 black
駱 camel
媽 ma
嬤 ma
螞 dragonfly
痲 leprosy
蟆 toad
麻 needles
嗎 morphine
溤 name
獁 mammoth
瑪 agate
碼 a
螞 ant
馬 horse
傌 revile
嘜 mark
榪 headboard
禡 sacrifice
罵 scold
螞 grasshopper
么 part.)
嗎 tag)
嘛 particle)
蟆 toad
埋 bury
薶 to
霾 duststorm
買 buy
勱 forth
脈 mountain
賣 to
邁 take
麥 surname
顢 dawdling
埋 to
槾 tree
瞞 conceal
蔓 Brassica
蠻 barbarian
謾 deceive
饅 steamed
鬘 beautiful
鰻 eel
屘 the
滿 Manchurian
墁 to
嫚 surname
幔 curtain
慢 slow
曼 handsome
漫 free
熳 to
縵 plain
蔓 creeper
謾 disrespect
鄤 place
鏝 without
鬗 head
哤 jargon
尨 shaggy
忙 busy
杗 ridgepole
氓 vagrant
盲 blind
硭 crude
芒 Miscanthus
茫 vague
邙 name
鋩 sharp
駹 black
漭 vast
莽 Illicium
蟒 Python
貓 cat
兞 milligram
旄 decorated
毛 hair
氂 tail
矛 spear
茅 surname
蝥 Spanish
蟊 Spanish
錨 anchor
髦 bang
髳 bang
冇 have
卯 earthly
昴 the
泖 still
鉚 riveting
冒 brave
媢 envious
帽 hat
懋 be
旄 aged
楙 Cydonia
毷 restless
瑁 jade
眊 having
瞀 indistinct
耄 aged
芼 select
茂 luxuriant
袤 length
貌 appearance
貿 commerce
鄮 ancient
麽 suff.)
堳 low
媒 medium
嵋 mountain
枚 small
梅 plum
楣 lintel
沒 prefix
湄 brink
煤 coal
玫 rose
瑂 resembles
眉 eyebrow
禖 heirrequesting
脢 meat
腜 quickening
苺 rose)
莓 strawberry
郿 ancient
酶 enzyme
鋂 lock
镅 Americium
霉 bacteria
黴 bacteria
媄 beautiful
媺 beautiful
每 each
浼 favor
渼 ripple
美 America
鎂 magnesium
妹 younger
媚 flatter
寐 sleep
昧 conceal
沬 dawn
煝 be
痗 disease
眛 blind
袂 sleeve
韎 grass
魅 demon
悶 smother
捫 hands
樠 elm
璊 gem
穈 porridge
鍆 mendelevium
門 opening
悶 melancholy
懣 melancholy
燜 covered
們 pronouns
矇 deceive
幪 cover
曚 before
朦 deceive
檬 lemon
氓 people
濛 drizzle
甍 supporting
甿 people
盟 oath
瞢 eyesight
矇 dim
礞 mineral
艨 warboat
莔 Fritillaria
萌 people
虻 Tabanus
鸏 tropic
懵 stupid
猛 ferocious
艋 small
蒙 Mongolia
蜢 grasshopper
蠓 grasshopper
錳 manganese
夢 to
孟 first
咪 sound
瞇 to
冞 deep
彌 full
瀰 overflowing
獼 macaque
禰 surname
糜 dissolved
縻 tie
蘼 millet
謎 riddle
迷 bewilder
醚 ether
醾 unfiltered
靡 wasted
麋 surname
麛 fawn
弭 to
敉 peaceful
濔 many
眯 blind
米 measure
羋 surname
銤 americium
靡 extravagant
冪 power
嘧 pyrimidine
塓 to
宓 surname
密 secret
幦 chariot
汨 name
祕 secret
秘 secret
糸 fine
羃 cover
蜜 honey
覓 seek
謐 quiet
鼏 tripod
棉 cotton
眠 sleep
綿 cotton
丏 hidden
俛 exhort
偭 transgress
免 to
冕 royal
勉 exhort
娩 birth
愐 shy
沔 inundation
湎 drunk
眄 ogle
絻 cap
緬 Burma
靦 bashful
鮸 Sciaena
面 fade
麵 flour
喵 mewing)
描 depict
瞄 to
苗 surname
杪 the
淼 a
渺 vague
眇 minute
秒 measure
緲 indistinct
藐 despise
邈 profound
妙 clever
廟 temple
玅 clever
繆 surname
乜 squint
咩 bleating
幭 carriage
滅 extinguish
篾 splints
蔑 belittle
蠛 minute
衊 defiled
岷 river
旻 heaven
旼 gentle
民 the
玟 jadelike
痻 to
緡 cord
罠 animal
苠 multitude
刡 to
愍 pity
憫 sympathize
抿 purse
敃 strong
敏 keen
暋 strong
泯 obliterate
湣 mixed
皿 shallow
閔 surname
閩 abbreviation
黽 toad
冥 dark
名 name
明 clear
暝 dark
榠 Chinese
洺 name
溟 drizzle
瞑 close
茗 Thea
蓂 lucky
螟 Heliothus
鄍 place
銘 inscribed
鳴 birds)
命 life
謬 absurd
摸 feel
劘 whittle
嫫 ugly
摩 rub
摸 imitate
摹 imitate
模 imitate
磨 to
糢 blurred
膜 membrane
藦 Metaplexis
蘑 mushroom
謨 plan
饃 steamed
魔 devil
麼 dimi
抹 play
嚜 be
墨 China
妺 ruler
寞 lonesome
抹 girdle
末 end
歾 to
歿 to
沒 drowned
沫 foam
漠 desert
瘼 distress
眽 to
磨 grindstone
秣 horse
纆 bind
茉 jasmine
莫 do
貉 name
貊 name
貘 tapir
鄚 surname
鏌 sword
陌 raised
霢 drizzling
靺 name
驀 leap
默 silent
哞 made
侔 similar
牟 barley
眸 pupil
繆 wind
蛑 marine
謀 to
鉾 spear
鍪 iron
麰 barley
某 measure
姆 governess
姥 governess
拇 thumb
母 female
牡 male
牳 bovine
畝 about
募 canvass
墓 tomb
幕 stage
幙 curtain
慕 admire
暮 evening
木 tree
楘 ornaments
沐 bathe
牧 shepherd
目 eye
睦 friendly
穆 surname
苜 clover
鉬 molybdenum
霂 drizzle
拏 apprehend
拿 to
挐 apprehend
镎 Neptunium
哪 how
那 how
吶 battle
捺 character
納 to
肭 castor
衲 cassock
軜 4horse
那 that
鈉 sodium
哪 preceded
乃 to
奶 breast
嬭 breast
氖 neon
迺 thereupon
奈 how
柰 crabapple
耐 to
萘 naphthalen
螚 Eristalis
褦 ignorant
錼 np
鼐 incense
囡 ones
南 south
喃 mumble
暔 name
柟 Machilus
楠 Machilus
男 male
諵 mumble
難 difficult
戁 stand
蝻 immature
赧 blush
難 disaster
囔 indistinct
囊 sack
攮 fend
曩 former
灢 muddy
馕 naan
齉 stoppage
呶 clamor
峱 name
撓 to
猱 monkey
譊 contention
鐃 big
惱 get
瑙 agate
腦 brain
淖 surname
臑 soft
鬧 noise
訥 large
吶 part.)
呢 particle)
哪 which
餒 hungry
內 inside
氝 neon
那 that
嫩 tender
能 can
妮 girl
倪 surname
呢 woolen
坭 mud
尼 Buddhist
怩 timid
泥 mud
猊 animal)
蜺 Japanese
輗 crossbar
郳 place
鈮 niobium
霓 rainbow
鯢 Cryptobranchus
麑 fawn
齯 teeth
你 you
儗 doubtful
妳 you
擬 plan
旎 fluttering
柅 tree
禰 deceased
薿 luxuriant
匿 to
堄 parapet
惄 distressed
昵 familiar
暱 familiar
泥 restrained
溺 drown
睨 look
膩 greasy
衵 womens
逆 contrary
鷊 pheasant
蔫 fade
年 year
粘 sticky
鯰 sheat
黏 sticky
捻 fingers)
撚 fingers)
攆 expel
涊 muddy
淰 calm
碾 stone
輦 emperors
卄 twenty
唸 read
廿 twenty
念 read
齞 display
娘 mother
孃 mother
釀 ferment
嫋 delicate
嬝 delicate
嬲 tease
蔦 grossulariaceae
裊 delicate
鳥 bird
溺 urinate
捏 fingers)
苶 weary
喦 talkative
嚙 gnaw
囁 mouth
囓 gnaw
孽 consequence
摰 seize
敜 cover
櫱 shoots
涅 blacken
糱 fermenting
聶 surname
臬 provincial
臲 tottering
蘗 shoots
躡 chase
鎳 nickel
鑷 forceps
闑 vertical
隉 dangerous
顳 temporal
齧 surname
您 you
儜 weak
凝 congeal
嚀 enjoin
寧 peaceful
擰 to
檸 lemon
獰 fiercelooking
甯 peaceful
聹 earwax
擰 mistake
佞 eloquent
擰 stubborn
濘 muddy
妞 little
牛 ox
忸 accustomed
扭 to
杻 handcuffs
狃 accustomed
紐 to
鈕 surname
拗 stubborn
儂 dial.)
噥 garrulous
濃 concentrated
穠 clustered
膿 pus
襛 bright
農 agriculture
醲 concentrated
齈 catarrh
弄 to
獳 angry
耨 hoe
鎒 to
奴 slave
孥 child
駑 worn
努 to
弩 crossbow
砮 flint
怒 indignant
女 female
籹 riceflour
釹 neodymium
恧 ashamed
衄 bleed
瘧 malaria
虐 oppressive
暖 warm
煖 warm
餪 present
儺 exorcise
娜 elegant
挪 to
捼 to
懦 imbecile
搦 take
糯 glutinous
諾 to
鍩 Nobelium
喔 I
噢 Oh
哦 that
嚄 surprise)
區 Ou
歐 Europe
毆 brawl
漚 bubble
熰 great
甌 bowl
謳 sing
鷗 common
偶 accidental
嘔 vomit
耦 pair
藕 root
慪 annoyed
漚 steep
啪 syllable
葩 corolla
趴 ones
扒 climb
杷 loquat
爬 crawl
琶 instr.)
耙 a
跁 to
帕 handkerchief
怕 to
拍 to
俳 irresolute
徘 irresolute
排 a
棑 raft
牌 cards
簰 bamboo
排 logs
派 clique
湃 sound
蒎 pinane
扳 climb
攀 climb
潘 surname
番 surname
眅 whites
媻 to
幋 large
柈 plate
槃 big
盤 dish
磐 firm
磻 river
縏 small
蟠 Trichina
蹣 limp
鞶 large
判 to
叛 to
拚 disregard
泮 melt
畔 bank
盼 hope
袢 robe
襻 a
詊 pleasing
頖 disperse
乓 bang
滂 rushing
膀 puffed
厖 huge
尨 shaggy
庬 huge
彷 irresolute
徬 irresolute
旁 beside
膀 bladder
螃 crab
逄 surname
雱 heavy
龐 surname
嗙 boast
耪 to
胖 fat
拋 to
泡 puffed
脬 bladder
刨 eliminate
匏 bottle
咆 to
庖 kitchen
炰 to
袍 gown
鞄 work
齙 projecting
跑 to
泡 to
炮 cannon
皰 pimple
砲 gun
呸 contempt)
柸 to
胚 fetus
醅 unstrained
培 to
裴 surname
賠 lose
陪 to
佩 to
帔 cape
旆 pennant
沛 copious
珮 girdle
轡 bridle
配 to
霈 torrent
呠 to
噴 to
歕 to
湓 flowing
盆 basin
噴 fragrant
歕 to
匉 noise
怦 impulsive
抨 attack
漰 dashing
烹 cuisine
砰 sound
堋 target
彭 surname
朋 friend
棚 shed
淜 dashing
澎 sound
痭 menorrhagia
硼 boron
篷 sail
膨 swollen
芃 luxuriant
蓬 grass
蟛 landcrab
鬅 disheveled
鵬 fabulous
捧 offer
掽 meet
椪 machilus
碰 to
踫 collide
丕 grand
伾 multitudinous
劈 hack
匹 mate
坯 unburnt
批 to
披 scatter
狉 puppy
砒 arsenic
秠 millet
紕 error
霹 clap
駓 horse
鴄 wild
啤 beer
埤 low
枇 loquat
毗 adjoin
毘 adjoin
琵 instr.)
疲 weary
皮 leather
羆 bear
脾 spleen
芘 Malva
蜱 insect
裨 surname
貔 leopard
郫 place
鈹 beryllium
陂 reservoir
陴 parapet
鼙 carried
仳 to
劈 split
匹 horses
否 clogged
嚭 great
圮 destroyed
庀 prepare
擗 beat
疋 cloth)
痞 swelling
癖 habit
僻 low
媲 to
屁 break
淠 luxuriant
潎 rippling
澼 bleach
甓 glazed
譬 give
辟 law
闢 dispel
髲 a
偏 onesided
扁 surname
片 disc
篇 sheet
翩 fly
萹 Polygonum
便 advantageous
楄 basketcouch
楩 tree
胼 callous
蹁 to
駢 literary
諞 brag
片 a
騙 to
剽 to
漂 to
薸 duckweed
螵 nest
飄 to
嫖 visit
瓢 dipper
摽 to
殍 die
漂 to
皫 white
瞟 cast
縹 misty
莩 die
僄 light
漂 elegant
票 bank
驃 white
撇 cast
氕 protium
瞥 blink
撇 character
苤 campestris
姘 mistress
拚 stake
拼 piece
嚬 knit
嬪 imperial
蘋 marsiliaceae
貧 poor
頻 frequency
顰 knit
品 conduct
牝 female
聘 betrothed
乒 bing
俜 forlorn
娉 graceful
坪 a
屏 screen
帡 shelter
平 flat
憑 lean
枰 chesslike
泙 sound
洴 wash
玶 name
瓶 bottle
缾 vase
苹 artemisia
萍 duckweed
蘋 apple
評 to
軿 curtained
坡 slope
潑 splash
釙 polonium
陂 rugged
頗 quite
婆 grandmother
皤 white
鄱 name
叵 not
笸 flat
朴 sinensis
珀 amber
破 to
粕 distilled
迫 to
魄 soul
剖 to
抔 take
掊 take
裒 collect
掊 break
仆 fall
噗 escaping
扑 rush
撲 rush
痡 sick
鋪 to
仆 servant
僕 servant
匍 crawl
濮 name
璞 unpolished
脯 chest
莆 place
菩 Bodhisattva
葡 grapes
蒱 gamblinggame
蒲 calamus
襆 hemless
酺 drink
鏷 protoactinium
圃 garden
埔 port
普 general
樸 surname)
氆 thick
浦 beach
溥 extensive
烳 travel
誧 huge
譜 chart
蹼 ducks
鐠 praseodymium
堡 character
曝 to
瀑 waterfall
舖 a
鋪 a
七 seven
凄 intense
嘁 whispering
妻 wife
悽 sorrowful
慼 ashamed
戚 surname
攲 up
期 period
柒 seven
栖 to
棲 to
榿 alder
欺 advantage
沏 steep
淒 intense
溪 creek
漆 paint
緝 stitch
萋 Celosia
諆 deceive
谿 creek
郪 name
顣 frown
亓 surname
其 his
圻 boundary
埼 headland
奇 strange
娸 to
岐 divergent
崎 mountainous
懠 angry
旂 flag
旗 banner
棋 chess
歧 divergent
淇 name
琦 curio
琪 gem)
畦 furrow
祁 surname
祇 earthspirit
祈 implore
祺 felicity
綦 dark
耆 sixty
臍 navel
艩 tholepin
萁 stalks
薺 water
藄 fern
蘄 herb
蚔 greenfrog
蜞 grapsus
蠐 larva
跂 foot
軝 end
鄿 herb
錡 caldron
錤 hoe
頎 tall
騎 animal
騏 piebald
鬐 dorsal
鮨 Epinephelus
鯕 coryphaena
鰭 fins
麒 mythical
齊 surname
乞 beg
企 plan
呇 star
啟 to
屺 without
敧 chopsticks
杞 willow
棨 through
稽 bow
綮 embroidered
綺 beautiful
芑 Panicum
豈 how
起 to
亟 repeatedly
咠 to
器 device
契 contract
妻 daughter)
憩 to
栔 carve
棄 abandon
气 air
氣 gas
汔 near
汽 steam
泣 to
犵 name
盵 surname
砌 laying
磧 moraine
葺 to
蟿 insect
訖 finished
迄 as
鏚 battleaxe
掐 pick
卡 customs
恰 exactly
洽 accord
仟 thousand
僉 all
千 thousand
岍 name
幵 level
愆 fault
慳 stingy
扦 graft
掔 lead
搴 seize
汧 river
牽 lead
簽 sign
籤 a
粁 kilometer
芊 green
褰 lift
謙 modest
遷 to
鉛 lead
阡 leading
韆 a
騫 defective
乾 surname
前 before
媊 planet
拑 pliers
掮 carry
揵 carry
潛 hidden
燂 to
箝 pliers
葥 Rubus
虔 devout
鈐 latch
鉗 pincers
錢 surname
鬵 iron
黔 province
淺 shallow
繾 attached
脥 pelvic
譴 punishment
遣 dispatch
倩 niece
傔 servant
嗛 pouch
塹 around
嵌 deep
慊 dissatisfied
槧 wooden
欠 deficient
歉 apologize
篟 luxuriant
綪 product)
縴 boatmans
芡 Euryale
茜 Rubia
蒨 luxuriant
輤 cover
嗆 against
搶 against
斨 axe
椌 instr.)
槍 gun
牄 walk
瑲 tinkling
羌 educated
腔 cavity
蜣 dung
蹌 walk
蹡 walking)
錆 color
鎗 rifle
鏘 tinkling
鏹 sulfuric
嬙 female
廧 wall
強 strength
彊 strong
檣 boom
牆 wall
薔 wild
彊 compel
搶 fight
繈 carrying
羥 hydroxyl
襁 carrying
鏹 money
嗆 choke
熗 cook
蹌 stagger
劁 neuter
墝 stony
敲 extort
磽 stony
繰 reel
蹺 raise
蹻 raise
鍬 shovel
雀 lentigo
僑 emigrant
喬 tall
憔 haggard
樵 firewood
橋 bridge
瞧 look
礄 bridge
翹 outstanding
蕎 buckwheat
譙 surname
趫 nimble
巧 opportunely
悄 quiet
愀 change
雀 bird
俏 smart
峭 steep
撬 to
殼 shell
竅 intelligence
誚 ridicule
譙 ridicule
鞘 scabbard
切 to
伽 phonetic
茄 eggplant
且 further
切 close
妾 concubine
怯 afraid
愜 cheerful
慊 contented
挈 pull
朅 to
竊 beg
篋 portfolio
趄 recline
鍥 cut
侵 to
嶔 loftiness
欽 royal
綅 crest
衾 coverlet
親 dear
駸 fleet
勤 diligent
噙 hold
庈 person
懃 solicitous
擒 capture
檎 fruit
琴 instr.)
禽 birds
秦 surname
芩 Phragmites
芹 Chinese
螓 cicada
鋟 carve
雂 bird
寢 lie
昑 bright
唚 vomiting
撳 press
沁 name
菣 Artemisia
傾 to
卿 minister
圊 pigsty
氫 hydrogen
清 clear
蜻 dragonfly
輕 light
青 black)
鯖 mackerel
勍 violent
情 feeling
擎 raise
晴 clear
檠 straightening
殑 swoon
氰 cyanogen
黥 surname
廎 room
請 to
頃 100
慶 celebrate
碃 stone
磬 percussion
箐 bamboo
罄 entirely
親 parentsinlaw
銎 eye
惸 alone
煢 alone
璚 stone)
瓊 stone)
瞏 gaze
穹 arched
窮 exhausted
笻 screen
筇 species
蛩 anxious
跫 sound
邛 mound
丘 Confucius
坵 earthenware
楸 Catalpa
秋 autumn
萩 Lespedeza
蚯 earthworm
邱 surname
鞦 a
鰍 loach
鶖 crane
仇 surname
俅 ornamental
厹 spear
囚 prisoner
巰 hydrosulfuryl
毬 ball
求 to
泅 submerge
犰 armadillo
球 ball
璆 gem
盚 surname
絿 urgent
虯 dragon
蝤 larva
裘 surname
觩 bent
賕 to
逑 collect
遒 consolidate
酋 tribal
銶 singleheaded
頄 cheekbone
鯄 Lepidotrigla
鰽 herring
鼽 congested
糗 surname
佉 surname
凵 receptacle
區 area
呿 to
屈 bent
岨 rocky
嶇 rugged
敺 expel
曲 bent
砠 rocky
祛 to
胠 flank
蛆 maggot
蛐 cricket
袪 sleeve
詘 to
趨 to
軀 human
阹 a
驅 to
佢 he
劬 labor
懅 bashful
朐 surname
氍 woolen
渠 big
璩 ring)
瞿 surname
磲 Tridacna
籧 bamboo
胊 yoke
蕖 lotus
蘧 surname
衢 thoroughfare
豦 wild
軥 ends
鴝 mynah
取 to
娶 take
曲 tune
齲 decayed
去 to
覷 to
趣 interesting
闃 live
麮 porridge
圈 circle
弮 discharged
悛 to
棬 bowl
佺 immortal
全 all
惓 earnest
拳 fist
權 authority
泉 fountain
牷 onecolor
瑔 jad
痊 illness)
筌 bamboo
荃 plant)
蜷 Melania
蠸 Aulacophora
詮 explain
跧 curl
踡 curl
輇 small
醛 aldehyde
銓 estimate
顴 cheek
鬈 to
犬 dog
甽 between
畎 field
綣 bound
券 deed
勸 to
炔 alkyne
缺 lack
闕 deficiency
瘸 lame
卻 but
埆 stony
塙 truly
愨 honest
搉 consult
榷 footbridge
确 authenticated
碏 gems
確 authenticated
碻 solid
闋 section
闕 surname
雀 bird
鵲 magpie
踆 squat
逡 shrink
群 crowd
裙 skirt
然 correct
燃 burn
蚺 boa
蛅 a
髯 beard
冉 surname
染 disease)
苒 luxuriant
勷 haste
瀼 dewy
瓤 pulp
禳 sacrifice
穰 surname
蘘 kind
嚷 blurt
壤 soil
攘 throw
讓 to
嬈 graceful
橈 twisted
蕘 fuel
饒 surname
嬈 disturbance
擾 disturb
繞 go
遶 go
喏 to
惹 to
熱 heat
爇 heat
人 man
仁 humane
壬 heavenly
忍 to
棯 jujube
稔 ripe
腍 be
荏 Perilla
荵 polemonium
仞 measure
任 to
刃 edge
妊 be
恁 that
牣 fill
紉 to
紝 thread
肕 strong
葚 fruit
衽 overlapping
訒 slow
認 to
軔 brake
韌 annealed
飪 cooked
鵀 hoopoe
扔 throw
仍 still
礽 blessings
陾 stonemasons
日 day
馹 relaying
容 to
嶸 lofty
戎 surname
榕 banyan
榮 glory
毧 down
溶 dissolve
熔 to
狨 Hapale
瑢 ornaments
絨 velvet
羢 wool
肜 surname
茸 confused
蓉 lotus
融 harmonious
蠑 salamander
鎔 to
冗 extraneous
氄 down
厹 to
揉 knead
柔 soft
禸 trample
糅 mix
葇 Elsholtria
蹂 trample
輮 wheel
鞣 suede
韖 tan
肉 meat
儒 scholar
嚅 chattering
如 as
孺 surname
濡 dilatory
筎 outside
茹 eat
薷 Elshotria
蠕 to
袽 old
襦 jacket
醹 strong
銣 rubidium
鴽 quaillike
乳 breast
擩 stain
汝 thou
辱 disgrace
入 to
洳 boggy
溽 damp
縟 adorned
蓐 mat
褥 mattress
鄏 place
堧 adjoin
壖 water
撋 between
朊 protein
瓀 opaque
耎 pliable
蝡 wriggle
軟 soft
阮 surname)
緌 strings
蕤 fringe
橤 dangle
繠 dangle
蕊 stamen
叡 astute
枘 tenon
汭 riverbend
瑞 lucky
睿 astute
芮 surname
蚋 mosquito
銳 acute
犉 ox
潤 smooth
閏 intercalary
偌 so
弱 weak
爇 burn
箬 bamboo
篛 cuticle
若 to
蒻 konyaku
鄀 place
鶸 siskin
仨 three
撒 let
撒 to
洒 spill
灑 spill
靸 laborers
卅 thirty
攃 preceding
薩 surname
颯 declining
塞 stop
揌 to
腮 gills
鰓 gills
僿 small
塞 strategic
賽 to
三 three
叄 checks
毿 longhaired
鬖 wild
傘 umbrella
散 leisurely
糝 powders)
繖 umbrella
鏾 trigger
散 adjourn
喪 mourning
桑 mulberry
嗓 throat
搡 push
磉 stone
顙 forehead
喪 death)
慅 agitated
搔 disturb
繅 reel
臊 smell
艘 pronunciation)
颾 blowing
騷 have
嫂 brothers
掃 to
喿 chirping
埽 broom
掃 broom
氉 restless
瘙 itch
臊 bashfulness
嗇 stingy
塞 piston
澀 surfaces)
濇 surfaces)
瑟 instr.)
穡 gather
色 color
譅 talkative
轖 leather
銫 cesium
森 forest
蔘 ginsen
僧 monk
鬙 short
剎 brake
杉 fir
樧 Zanthoxylum
殺 to
沙 granule
煞 decrease
痧 cholera
砂 sand
紗 cotton
莎 insect
裟 Buddhist
鎩 spear
魦 including
鯊 shark
啥 what
傻 foolish
嗄 hoarse
廈 tall
歃 drink
煞 baleful
箑 fan
翣 carried
萐 herb)
霎 all
篩 to
色 color
晒 to
曬 to
刪 to
埏 water
姍 deprecate
山 mountain
扇 to
搧 to
杉 pine
潸 tearfully
煽 into
珊 coral
穇 panicum
縿 fringe
羶 goats)
膻 goats)
舢 sampan
芟 cut
苫 straw
衫 Chinese
跚 limp
釤 samarium
摻 to
睒 furtively
閃 flash
陜 Shaanxi
陝 Shaanxi
剡 river
善 good
單 surname
墠 level
嬗 changes
扇 measure
掞 easy
摲 cut
擅 usurp
汕 Swatow
疝 hernia
禪 abdicate
繕 make
膳 meals
蟺 earthworm
訕 abuse
謆 beguile
贍 to
鄯 district
騸 to
鱔 Chinese
傷 injure
商 commerce
殤 die
熵 entropy
觴 feast
謪 to
晌 around
賞 beauty
上 on
尚 still
蠰 Cerambyx
弰 ends
捎 bring
旓 serrated
梢 tip
燒 to
稍 somewhat
筲 basket
艄 stern
莦 jungle
蛸 longlegged
髾 tail
勺 spoon
杓 ladle
芍 Paeonia
韶 music
少 few
劭 surname
卲 surname
召 surname
哨 a
少 young
潲 driving
紹 connect
邵 surname
奓 extravagant
奢 extravagant
檨 mango
賒 buy
佘 surname
折 broken
揲 divining
舌 tongue
蛇 snake
闍 Buddhist
捨 give
厙 surname
射 radio
懾 afraid
攝 assist
歙 district
涉 involve
灄 name
社 society
舍 residence
蔎 Thea
蠂 Podisma
設 set
赦 convict)
韘 archers
麝 musk
誰 who
伸 to
侁 large
兟 to
參 ginseng
呻 groan
娠 pregnant
深 deep
燊 brisk
甡 multitude
申 surname
砷 arsenic
籸 residue
紳 member
莘 long
葠 ginseng
詵 inform
身 body
駪 large
甚 what
神 God
哂 smile
嬸 fathers
審 to
沈 surname
瀋 place
瞫 surname
矧 interrog
諗 consult
讅 investigate
慎 cautious
椹 fruit
滲 to
甚 very
胂 arsine
脤 sacrificial
腎 kidney
葚 fruit
蜃 animal)
勝 also
升 to
呏 gallon
昇 ascend
泩 rising
牲 domestic
生 to
甥 nephew
笙 instr.)
聲 sound
胜 peptide
陞 promoted
鼪 stoat
澠 river
繩 rope
省 frugal
眚 cataract
剩 have
勝 victorious
嵊 district
晟 brightness
盛 surname
聖 holy
胜 victorious
賸 have
失 to
尸 corpse
屍 corpse
師 division
施 surname
溮 river
溼 wet
濕 moist
獅 lion
絁 indelicate
葹 Xanthium
蓍 Achillea
虱 louse
蝨 louse
詩 poem
邿 place
釃 strain
鰤 Seriola
鳲 turtledove
什 fractions)
十 ten
塒 hen
寔 really
實 real
拾 pick
時 oclock
湜 clear
石 rock
祏 stone
蒔 Peuceclanum
蝕 eat
識 to
食 animal
鰣 shad
鼫 longtailed
使 to
史 history
始 begin
屎 stool
矢 arrow
豕 hog
駛 hasten
世 life
事 matter
仕 an
侍 attend
勢 conditions
嗜 addicted
噬 devour
士 scholar
奭 surname
室 room
市 market
式 type
弒 murder
恃 rely
戠 potters
戺 door
拭 wipe
是 is
柿 persimmon
栻 tree
氏 clan
澨 bank
示 to
筮 divine
舐 to
螫 to
襫 raincoat
視 look
試 to
誓 oath
諟 examine
諡 confer
謚 confer
貰 borrow
軾 crossbar
逝 depart
適 to
釋 explain
鈰 cerium
飾 adorn
收 to
荍 buckwheat
守 to
手 hand
掱 pickpocket
首 head
受 to
售 to
壽 life
授 to
狩 huntingdog
獸 beast
瘦 tight
綬 cord
倏 sudden
叔 direct
姝 pretty
抒 to
摴 dice
攄 set
書 book
